Row_by_Pixel,Uncorroded_Depth_by_Pixel,Thickness_by_Pixel,Thickness_Left_Pixel,Thickness,Corrosion_Depth_Ratio
305,0,42,585,585,0.000
306,0,42,585,585,0.000
307,0,40,585,585,0.000
308,0,41,584,584,0.000
309,0,41,584,584,0.000
310,0,41,584,584,0.000
311,0,41,585,585,0.000
312,0,43,583,583,0.000
313,0,43,583,583,0.000
314,0,40,583,583,0.000
315,0,41,583,583,0.000
316,0,40,584,584,0.000
317,0,41,584,584,0.000
318,0,41,584,584,0.000
319,0,41,584,584,0.000
320,0,40,584,584,0.000
321,0,41,584,584,0.000
322,0,40,584,584,0.000
323,0,41,583,583,0.000
324,0,41,583,583,0.000
325,0,41,583,583,0.000
326,0,41,583,583,0.000
327,0,42,582,582,0.000
328,0,41,582,582,0.000
329,0,41,582,582,0.000
330,0,40,583,583,0.000
331,0,41,583,583,0.000
332,0,41,583,583,0.000
333,0,42,582,582,0.000
334,0,41,582,582,0.000
335,0,41,582,582,0.000
336,0,41,582,582,0.000
337,0,40,583,583,0.000
338,0,41,583,583,0.000
339,0,41,583,583,0.000
340,0,41,583,583,0.000
341,0,42,582,582,0.000
342,0,41,582,582,0.000
343,0,41,581,581,0.000
344,0,41,581,581,0.000
345,0,40,581,581,0.000
346,0,40,581,581,0.000
347,0,40,581,581,0.000
348,0,41,581,581,0.000
349,0,41,581,581,0.000
350,0,41,581,581,0.000
351,0,40,581,581,0.000
352,0,41,581,581,0.000
353,0,41,581,581,0.000
354,0,42,580,580,0.000
355,0,41,580,580,0.000
356,0,40,580,580,0.000
357,0,40,580,580,0.000
358,0,41,580,580,0.000
359,0,42,580,580,0.000
360,0,41,581,581,0.000
361,0,41,581,581,0.000
362,37,41,581,581,0.098
363,37,40,582,582,0.075
364,0,40,582,582,0.000
365,0,40,582,582,0.000
366,0,40,582,582,0.000
367,0,40,582,582,0.000
368,0,41,582,582,0.000
369,0,41,582,582,0.000
370,0,40,582,582,0.000
371,37,40,582,582,0.075
372,35,40,582,582,0.125
373,35,40,582,582,0.125
374,0,40,582,582,0.000
375,0,41,581,581,0.000
376,0,41,581,581,0.000
377,0,40,581,581,0.000
378,0,40,581,581,0.000
379,0,40,581,581,0.000
380,0,40,581,581,0.000
381,0,40,581,581,0.000
382,0,40,581,581,0.000
383,0,40,581,581,0.000
384,0,40,581,581,0.000
385,0,40,581,581,0.000
386,0,41,580,580,0.000
387,0,41,580,580,0.000
388,0,40,580,580,0.000
389,0,40,580,580,0.000
390,0,40,580,580,0.000
391,0,41,580,580,0.000
392,0,41,580,580,0.000
393,0,41,581,581,0.000
394,0,41,581,581,0.000
395,0,40,582,582,0.000
396,0,40,582,582,0.000
397,0,41,581,581,0.000
398,0,41,581,581,0.000
399,0,41,581,581,0.000
400,0,41,582,582,0.000
401,0,41,582,582,0.000
402,0,40,583,583,0.000
403,0,41,582,582,0.000
404,0,41,582,582,0.000
405,0,41,582,582,0.000
406,0,41,581,581,0.000
407,0,41,581,581,0.000
408,0,41,580,580,0.000
409,0,41,580,580,0.000
410,0,41,579,579,0.000
411,0,41,579,579,0.000
412,0,41,579,579,0.000
413,0,41,579,579,0.000
414,0,41,579,579,0.000
415,0,41,579,579,0.000
416,0,41,579,579,0.000
417,0,41,579,579,0.000
418,0,41,579,579,0.000
419,0,41,579,579,0.000
420,0,42,578,578,0.000
421,0,41,578,578,0.000
422,0,41,577,577,0.000
423,0,41,577,577,0.000
424,0,42,577,577,0.000
425,0,42,578,578,0.000
426,0,41,579,579,0.000
427,0,42,579,579,0.000
428,0,41,580,580,0.000
429,0,41,580,580,0.000
430,0,41,580,580,0.000
431,0,41,580,580,0.000
432,0,40,581,581,0.000
433,0,41,580,580,0.000
434,0,41,579,579,0.000
435,0,41,579,579,0.000
436,0,41,579,579,0.000
437,0,41,579,579,0.000
438,0,41,580,580,0.000
439,0,40,581,581,0.000
440,0,40,581,581,0.000
441,0,40,581,581,0.000
442,0,40,581,581,0.000
443,0,41,581,581,0.000
444,0,41,581,581,0.000
445,0,41,581,581,0.000
446,0,40,581,581,0.000
447,0,41,580,580,0.000
448,0,41,580,580,0.000
449,0,41,580,580,0.000
450,0,40,581,581,0.000
451,0,41,581,581,0.000
452,0,41,581,581,0.000
453,0,41,581,581,0.000
454,0,41,581,581,0.000
455,0,41,581,581,0.000
456,0,41,581,581,0.000
457,0,42,580,580,0.000
458,0,40,580,580,0.000
459,0,40,580,580,0.000
460,0,40,580,580,0.000
461,0,40,580,580,0.000
462,0,40,580,580,0.000
463,0,40,580,580,0.000
464,0,40,580,580,0.000
465,0,42,580,580,0.000
466,0,41,581,581,0.000
467,0,41,581,581,0.000
468,0,42,580,580,0.000
469,0,41,579,579,0.000
470,0,40,579,579,0.000
471,0,40,579,579,0.000
472,0,41,579,579,0.000
473,0,41,580,580,0.000
474,0,41,580,580,0.000
475,0,41,580,580,0.000
476,0,41,580,580,0.000
477,0,41,580,580,0.000
478,0,41,581,581,0.000
479,0,41,581,581,0.000
480,0,41,581,581,0.000
481,0,41,581,581,0.000
482,0,41,581,581,0.000
483,0,41,581,581,0.000
484,0,41,581,581,0.000
485,0,42,581,581,0.000
486,0,40,582,582,0.000
487,0,41,582,582,0.000
488,0,41,582,582,0.000
489,0,40,582,582,0.000
490,0,41,582,582,0.000
491,0,41,582,582,0.000
492,0,41,582,582,0.000
493,0,41,582,582,0.000
494,0,42,582,582,0.000
495,0,44,583,583,0.000
496,0,44,584,584,0.000
497,0,42,587,587,0.000
498,0,41,588,588,0.000
499,0,42,588,588,0.000
500,0,41,589,589,0.000
501,0,41,589,589,0.000
502,0,41,589,589,0.000
503,0,41,589,589,0.000
504,0,41,589,589,0.000
505,0,41,588,588,0.000
506,0,41,588,588,0.000
507,0,42,587,587,0.000
508,0,41,587,587,0.000
509,0,42,586,586,0.000
510,0,42,585,585,0.000
511,0,42,584,584,0.000
512,0,43,582,582,0.000
513,0,43,581,581,0.000
514,0,42,581,581,0.000
515,0,41,581,581,0.000
516,0,41,581,581,0.000
517,0,41,581,581,0.000
518,0,41,581,581,0.000
519,0,41,581,581,0.000
520,0,42,581,581,0.000
521,0,42,581,581,0.000
522,0,41,583,583,0.000
523,0,41,583,583,0.000
524,0,41,583,583,0.000
525,0,41,583,583,0.000
526,0,41,583,583,0.000
527,0,41,583,583,0.000
528,0,41,583,583,0.000
529,36,41,583,583,0.122
530,35,41,584,584,0.146
531,35,41,584,584,0.146
532,35,41,584,584,0.146
533,35,41,585,585,0.146
534,35,41,585,585,0.146
535,0,41,585,585,0.000
536,0,41,585,585,0.000
537,0,41,585,585,0.000
538,0,41,585,585,0.000
539,0,41,585,585,0.000
540,0,41,585,585,0.000
541,0,41,585,585,0.000
542,0,41,585,585,0.000
543,0,41,585,585,0.000
544,0,41,585,585,0.000
545,0,41,585,585,0.000
546,36,41,585,585,0.122
547,35,41,585,585,0.146
548,34,40,585,585,0.150
549,34,40,585,585,0.150
550,36,40,584,584,0.100
551,0,40,584,584,0.000
552,0,41,583,583,0.000
553,0,41,583,583,0.000
554,0,41,583,583,0.000
555,0,41,583,583,0.000
556,0,41,583,583,0.000
557,0,41,583,583,0.000
558,0,41,583,583,0.000
559,0,41,583,583,0.000
560,0,42,582,582,0.000
561,0,41,582,582,0.000
562,0,41,582,582,0.000
563,0,41,581,581,0.000
564,0,41,581,581,0.000
565,0,41,581,581,0.000
566,0,41,581,581,0.000
567,0,41,581,581,0.000
568,0,41,581,581,0.000
569,0,41,581,581,0.000
570,0,41,581,581,0.000
571,0,41,580,580,0.000
572,0,41,580,580,0.000
573,0,41,580,580,0.000
574,0,41,580,580,0.000
575,0,41,580,580,0.000
576,0,41,580,580,0.000
577,0,41,580,580,0.000
578,0,41,580,580,0.000
579,0,41,580,580,0.000
580,0,41,580,580,0.000
581,0,41,580,580,0.000
582,0,40,581,581,0.000
583,0,41,581,581,0.000
584,0,41,581,581,0.000
585,0,40,581,581,0.000
586,0,40,581,581,0.000
587,0,41,581,581,0.000
588,0,40,581,581,0.000
589,0,40,581,581,0.000
590,0,40,581,581,0.000
591,0,40,581,581,0.000
592,0,40,581,581,0.000
593,0,41,580,580,0.000
594,0,41,580,580,0.000
595,0,41,580,580,0.000
596,0,41,580,580,0.000
597,0,41,580,580,0.000
598,0,41,580,580,0.000
599,0,41,580,580,0.000
600,0,41,580,580,0.000
601,0,41,580,580,0.000
602,0,41,580,580,0.000
603,0,41,580,580,0.000
604,0,41,580,580,0.000
605,0,41,580,580,0.000
606,0,41,580,580,0.000
607,0,40,580,580,0.000
608,0,40,580,580,0.000
609,0,40,580,580,0.000
610,0,40,580,580,0.000
611,0,42,579,579,0.000
612,0,41,579,579,0.000
613,0,41,579,579,0.000
614,0,41,579,579,0.000
615,0,40,580,580,0.000
616,0,40,580,580,0.000
617,0,40,580,580,0.000
618,0,40,580,580,0.000
619,0,40,580,580,0.000
620,0,40,580,580,0.000
621,0,41,579,579,0.000
622,0,42,579,579,0.000
623,0,62,579,579,0.000
624,0,40,580,580,0.000
625,0,40,580,580,0.000
626,0,40,580,580,0.000
627,0,41,580,580,0.000
628,0,41,580,580,0.000
629,0,40,580,580,0.000
630,0,41,580,580,0.000
631,38,41,580,580,0.073
632,38,41,580,580,0.073
633,38,41,580,580,0.073
634,36,40,581,581,0.100
635,36,40,581,581,0.100
636,37,40,581,581,0.075
637,37,40,581,581,0.075
638,38,41,581,581,0.073
639,0,96,581,581,0.000
640,0,41,581,581,0.000
641,0,41,581,581,0.000
642,0,41,581,581,0.000
643,0,41,581,581,0.000
644,0,41,581,581,0.000
645,0,41,581,581,0.000
646,0,41,581,581,0.000
647,0,41,580,580,0.000
648,0,41,580,580,0.000
649,0,41,580,580,0.000
650,0,41,580,580,0.000
651,0,40,580,580,0.000
652,0,40,580,580,0.000
653,0,40,580,580,0.000
654,0,53,580,580,0.000
655,0,40,580,580,0.000
656,0,41,580,580,0.000
657,0,41,580,580,0.000
658,0,41,580,580,0.000
659,0,41,580,580,0.000
660,0,41,580,580,0.000
661,0,41,580,580,0.000
662,0,41,580,580,0.000
663,0,41,580,580,0.000
664,0,41,580,580,0.000
665,0,41,580,580,0.000
666,0,41,580,580,0.000
667,0,41,580,580,0.000
668,0,42,580,580,0.000
669,0,41,581,581,0.000
670,0,41,581,581,0.000
671,0,41,581,581,0.000
672,0,41,581,581,0.000
673,0,41,582,582,0.000
674,0,41,582,582,0.000
675,0,41,582,582,0.000
676,0,41,582,582,0.000
677,0,41,582,582,0.000
678,0,41,582,582,0.000
679,0,41,581,581,0.000
680,0,41,581,581,0.000
681,0,41,581,581,0.000
682,0,41,581,581,0.000
683,0,41,581,581,0.000
684,0,42,581,581,0.000
685,0,42,581,581,0.000
686,0,41,582,582,0.000
687,0,41,582,582,0.000
688,0,41,582,582,0.000
689,0,40,582,582,0.000
690,0,41,582,582,0.000
691,0,41,582,582,0.000
692,0,41,582,582,0.000
693,31,41,582,582,0.244
694,29,41,582,582,0.293
695,29,41,582,582,0.293
696,29,41,582,582,0.293
697,29,41,582,582,0.293
698,30,42,581,581,0.286
699,30,41,581,581,0.268
700,30,41,581,581,0.268
701,30,41,581,581,0.268
702,31,41,581,581,0.244
703,31,41,581,581,0.244
704,30,41,581,581,0.268
705,30,41,581,581,0.268
706,30,41,581,581,0.268
707,30,41,581,581,0.268
708,30,41,581,581,0.268
709,31,41,581,581,0.244
710,30,40,582,582,0.250
711,31,40,582,582,0.225
712,31,41,582,582,0.244
713,31,40,583,583,0.225
714,31,40,583,583,0.225
715,32,41,583,583,0.220
716,32,41,583,583,0.220
717,34,41,583,583,0.171
718,35,41,583,583,0.146
719,37,42,583,583,0.119
720,37,41,584,584,0.098
721,37,41,584,584,0.098
722,37,41,584,584,0.098
723,0,41,584,584,0.000
724,0,41,584,584,0.000
725,0,41,584,584,0.000
726,0,41,584,584,0.000
727,0,41,584,584,0.000
728,0,41,584,584,0.000
729,0,41,584,584,0.000
730,0,41,584,584,0.000
731,0,41,584,584,0.000
732,0,41,584,584,0.000
733,0,41,584,584,0.000
734,0,40,584,584,0.000
735,0,41,583,583,0.000
736,0,41,583,583,0.000
737,0,41,583,583,0.000
738,0,41,583,583,0.000
739,0,41,583,583,0.000
740,0,41,583,583,0.000
741,0,41,583,583,0.000
742,0,41,583,583,0.000
743,0,41,583,583,0.000
744,0,42,583,583,0.000
745,0,42,583,583,0.000
746,0,42,583,583,0.000
747,0,41,583,583,0.000
748,0,41,583,583,0.000
749,35,40,584,584,0.125
750,35,40,584,584,0.125
751,34,40,585,585,0.150
752,34,40,585,585,0.150
753,35,41,585,585,0.146
754,36,41,585,585,0.122
755,0,41,585,585,0.000
756,0,41,585,585,0.000
757,0,41,585,585,0.000
758,0,41,585,585,0.000
759,38,41,585,585,0.073
760,38,41,585,585,0.073
761,38,40,585,585,0.050
762,0,40,585,585,0.000
763,0,40,585,585,0.000
764,0,40,585,585,0.000
765,0,42,584,584,0.000
766,0,41,584,584,0.000
767,0,40,585,585,0.000
768,38,41,584,584,0.073
769,38,41,584,584,0.073
770,37,41,584,584,0.098
771,36,41,584,584,0.122
772,36,40,584,584,0.100
773,36,40,584,584,0.100
774,37,41,583,583,0.098
775,37,41,583,583,0.098
776,36,40,583,583,0.100
777,36,40,583,583,0.100
778,36,40,583,583,0.100
779,0,41,582,582,0.000
780,0,41,582,582,0.000
781,0,42,581,581,0.000
782,0,41,581,581,0.000
783,0,42,581,581,0.000
784,0,41,581,581,0.000
785,0,41,581,581,0.000
786,0,41,581,581,0.000
787,0,40,582,582,0.000
788,0,41,582,582,0.000
789,0,41,582,582,0.000
790,0,41,581,581,0.000
791,0,41,581,581,0.000
792,0,41,581,581,0.000
793,0,41,581,581,0.000
794,0,42,581,581,0.000
795,0,42,581,581,0.000
796,0,41,582,582,0.000
797,0,41,582,582,0.000
798,34,41,583,583,0.171
799,35,41,583,583,0.146
800,0,41,583,583,0.000
801,0,41,583,583,0.000
802,0,41,583,583,0.000
803,0,41,583,583,0.000
804,0,41,584,584,0.000
805,0,41,584,584,0.000
806,0,41,584,584,0.000
807,0,41,585,585,0.000
808,0,41,585,585,0.000
809,38,40,586,586,0.050
810,37,41,586,586,0.098
811,37,40,587,587,0.075
812,0,40,587,587,0.000
813,0,41,587,587,0.000
814,37,40,587,587,0.075
815,36,41,587,587,0.122
816,35,40,587,587,0.125
817,35,41,587,587,0.146
818,35,41,587,587,0.146
819,35,41,587,587,0.146
820,36,41,587,587,0.122
821,37,41,587,587,0.098
822,37,41,587,587,0.098
823,37,41,587,587,0.098
824,37,41,587,587,0.098
825,37,41,587,587,0.098
826,36,41,587,587,0.122
827,36,41,587,587,0.122
828,37,41,587,587,0.098
829,37,41,587,587,0.098
830,38,41,587,587,0.073
831,38,41,587,587,0.073
832,0,41,587,587,0.000
833,0,41,587,587,0.000
834,0,41,587,587,0.000
835,0,41,587,587,0.000
836,0,41,587,587,0.000
837,0,41,587,587,0.000
838,0,41,587,587,0.000
839,0,41,587,587,0.000
840,0,41,587,587,0.000
841,0,41,587,587,0.000
842,0,41,587,587,0.000
843,0,41,587,587,0.000
844,0,41,587,587,0.000
845,0,41,587,587,0.000
846,0,41,587,587,0.000
847,0,41,587,587,0.000
848,0,41,587,587,0.000
849,0,41,587,587,0.000
850,0,40,587,587,0.000
851,0,41,587,587,0.000
852,0,41,586,586,0.000
853,0,41,586,586,0.000
854,0,42,586,586,0.000
855,0,42,586,586,0.000
856,0,55,587,587,0.000
857,0,41,587,587,0.000
858,0,41,587,587,0.000
859,0,41,587,587,0.000
860,0,41,587,587,0.000
861,0,40,587,587,0.000
862,0,40,587,587,0.000
863,0,41,587,587,0.000
864,0,41,586,586,0.000
865,0,41,586,586,0.000
866,0,41,586,586,0.000
867,0,41,586,586,0.000
868,0,41,586,586,0.000
869,0,41,586,586,0.000
870,0,41,586,586,0.000
871,0,41,586,586,0.000
872,0,41,586,586,0.000
873,0,41,586,586,0.000
874,0,41,586,586,0.000
875,0,41,586,586,0.000
876,0,41,586,586,0.000
877,0,41,586,586,0.000
878,0,41,586,586,0.000
879,0,41,586,586,0.000
880,0,41,586,586,0.000
881,0,41,586,586,0.000
882,0,41,586,586,0.000
883,0,41,586,586,0.000
884,0,41,586,586,0.000
885,37,41,586,586,0.098
886,36,41,586,586,0.122
887,36,41,586,586,0.122
888,35,41,586,586,0.146
889,34,41,586,586,0.171
890,34,41,586,586,0.171
891,33,41,586,586,0.195
892,0,41,586,586,0.000
893,0,41,586,586,0.000
894,0,41,586,586,0.000
895,0,41,586,586,0.000
896,0,41,586,586,0.000
897,0,41,586,586,0.000
898,0,41,585,585,0.000
899,0,41,584,584,0.000
900,0,41,583,583,0.000
901,0,40,583,583,0.000
902,0,42,583,583,0.000
903,0,40,583,583,0.000
904,0,40,583,583,0.000
905,0,41,583,583,0.000
906,0,41,583,583,0.000
907,0,41,583,583,0.000
908,0,40,584,584,0.000
909,0,40,584,584,0.000
910,0,40,584,584,0.000
911,0,40,584,584,0.000
912,0,41,584,584,0.000
913,0,41,583,583,0.000
914,0,41,583,583,0.000
915,0,40,583,583,0.000
916,0,41,583,583,0.000
917,0,42,583,583,0.000
918,0,41,584,584,0.000
919,0,40,585,585,0.000
920,0,40,585,585,0.000
921,0,41,585,585,0.000
922,0,41,585,585,0.000
923,0,42,584,584,0.000
924,0,42,584,584,0.000
925,0,42,584,584,0.000
926,0,42,584,584,0.000
927,0,41,585,585,0.000
928,0,41,585,585,0.000
929,0,41,585,585,0.000
930,0,41,585,585,0.000
931,0,41,585,585,0.000
932,0,41,585,585,0.000
933,0,41,585,585,0.000
934,0,41,585,585,0.000
935,0,41,585,585,0.000
936,0,41,585,585,0.000
937,0,41,585,585,0.000
938,0,41,585,585,0.000
939,0,41,585,585,0.000
940,0,41,585,585,0.000
941,14,40,585,585,0.650
942,14,40,585,585,0.650
943,15,40,585,585,0.625
944,0,41,585,585,0.000
945,0,41,585,585,0.000
946,0,41,585,585,0.000
947,17,41,585,585,0.585
948,17,41,585,585,0.585
949,16,41,585,585,0.610
950,16,41,585,585,0.610
951,16,41,585,585,0.610
952,16,41,585,585,0.610
953,0,41,585,585,0.000
954,0,41,585,585,0.000
955,0,41,585,585,0.000
956,0,41,585,585,0.000
957,0,41,585,585,0.000
958,0,41,585,585,0.000
959,0,41,585,585,0.000
960,0,41,585,585,0.000
961,0,41,585,585,0.000
962,0,41,585,585,0.000
963,0,41,585,585,0.000
964,0,41,585,585,0.000
965,0,42,585,585,0.000
966,0,41,586,586,0.000
967,0,41,586,586,0.000
968,0,42,586,586,0.000
969,0,42,587,587,0.000
970,0,41,588,588,0.000
971,0,41,588,588,0.000
972,0,41,588,588,0.000
973,0,41,588,588,0.000
974,35,41,588,588,0.146
975,34,41,588,588,0.171
976,33,41,588,588,0.195
977,31,41,588,588,0.244
978,30,41,588,588,0.268
979,29,41,588,588,0.293
980,28,41,588,588,0.317
981,27,41,588,588,0.341
982,26,41,588,588,0.366
983,26,41,588,588,0.366
984,26,41,588,588,0.366
985,27,41,588,588,0.341
986,27,41,588,588,0.341
987,28,41,588,588,0.317
988,28,41,588,588,0.317
