Row_by_Pixel,Uncorroded_Depth_by_Pixel,Thickness_by_Pixel,Thickness_Left_Pixel,Thickness,Corrosion_Depth_Ratio
84,43,51,517,517,0.157
85,42,51,517,517,0.176
86,41,51,517,517,0.196
87,41,51,517,517,0.196
88,40,51,517,517,0.216
89,40,50,517,517,0.200
90,40,50,517,517,0.200
91,41,51,516,516,0.196
92,41,51,516,516,0.196
93,39,51,516,516,0.235
94,37,51,516,516,0.275
95,35,50,517,517,0.300
96,34,50,517,517,0.320
97,33,50,517,517,0.340
98,31,50,517,517,0.380
99,29,50,517,517,0.420
100,25,50,517,517,0.500
101,23,50,517,517,0.540
102,22,50,517,517,0.560
103,19,51,517,517,0.627
104,19,50,517,517,0.620
105,20,51,517,517,0.608
106,21,51,517,517,0.588
107,24,51,517,517,0.529
108,26,50,517,517,0.480
109,0,50,517,517,0.000
110,0,50,517,517,0.000
111,47,50,517,517,0.060
112,46,50,517,517,0.080
113,46,50,517,517,0.080
114,45,50,517,517,0.100
115,45,50,517,517,0.100
116,47,50,517,517,0.060
117,0,51,516,516,0.000
118,0,51,516,516,0.000
119,0,50,516,516,0.000
120,43,50,516,516,0.140
121,41,51,516,516,0.196
122,39,50,517,517,0.220
123,38,50,517,517,0.240
124,38,50,517,517,0.240
125,37,50,517,517,0.260
126,36,50,517,517,0.280
127,35,50,517,517,0.300
128,35,50,517,517,0.300
129,34,50,517,517,0.320
130,34,50,517,517,0.320
131,35,50,517,517,0.300
132,36,50,517,517,0.280
133,36,50,517,517,0.280
134,36,50,517,517,0.280
135,36,50,517,517,0.280
136,37,50,517,517,0.260
137,38,50,517,517,0.240
138,38,50,517,517,0.240
139,38,50,517,517,0.240
140,39,50,517,517,0.220
141,40,50,517,517,0.200
142,40,50,517,517,0.200
143,41,50,517,517,0.180
144,42,50,517,517,0.160
145,43,50,517,517,0.140
146,44,50,517,517,0.120
147,44,50,517,517,0.120
148,44,50,517,517,0.120
149,45,50,517,517,0.100
150,45,50,517,517,0.100
151,46,50,517,517,0.080
152,46,50,517,517,0.080
153,47,50,517,517,0.060
154,47,50,517,517,0.060
155,47,50,517,517,0.060
156,47,50,517,517,0.060
157,47,51,516,516,0.078
158,45,51,516,516,0.118
159,45,50,516,516,0.100
160,45,50,516,516,0.100
161,44,50,516,516,0.120
162,44,50,516,516,0.120
163,45,51,516,516,0.118
164,46,51,516,516,0.098
165,46,51,516,516,0.098
166,45,50,517,517,0.100
167,45,50,517,517,0.100
168,46,51,516,516,0.098
169,47,51,516,516,0.078
170,47,51,516,516,0.078
171,47,51,516,516,0.078
172,47,51,516,516,0.078
173,47,51,516,516,0.078
174,46,50,517,517,0.080
175,0,51,516,516,0.000
176,0,51,516,516,0.000
177,0,51,516,516,0.000
178,0,51,516,516,0.000
179,0,50,517,517,0.000
180,0,50,517,517,0.000
181,0,50,517,517,0.000
182,0,50,517,517,0.000
183,0,50,517,517,0.000
184,47,50,517,517,0.060
185,47,50,517,517,0.060
186,41,50,517,517,0.180
187,39,50,517,517,0.220
188,37,50,517,517,0.260
189,37,50,517,517,0.260
190,36,50,517,517,0.280
191,36,50,517,517,0.280
192,36,50,517,517,0.280
193,36,50,517,517,0.280
194,35,50,517,517,0.300
195,35,50,517,517,0.300
196,35,50,517,517,0.300
197,35,50,517,517,0.300
198,36,50,517,517,0.280
199,37,50,517,517,0.260
200,39,50,517,517,0.220
201,44,50,517,517,0.120
202,44,50,517,517,0.120
203,44,50,517,517,0.120
204,44,50,517,517,0.120
205,44,50,517,517,0.120
206,44,50,517,517,0.120
207,44,50,517,517,0.120
208,44,50,517,517,0.120
209,44,50,517,517,0.120
210,44,50,517,517,0.120
211,44,50,517,517,0.120
212,43,50,517,517,0.140
213,41,50,517,517,0.180
214,40,50,517,517,0.200
215,40,50,517,517,0.200
216,39,50,517,517,0.220
217,38,50,517,517,0.240
218,36,51,517,517,0.294
219,35,51,517,517,0.314
220,34,51,517,517,0.333
221,34,51,517,517,0.333
222,34,51,517,517,0.333
223,33,51,517,517,0.353
224,33,50,517,517,0.340
225,34,50,517,517,0.320
226,34,51,517,517,0.333
227,36,51,517,517,0.294
228,38,50,517,517,0.240
229,39,50,517,517,0.220
230,40,50,517,517,0.200
231,41,51,517,517,0.196
232,41,51,517,517,0.196
233,42,51,517,517,0.176
234,42,51,517,517,0.176
235,42,51,517,517,0.176
236,42,51,517,517,0.176
237,42,51,517,517,0.176
238,42,51,517,517,0.176
239,42,51,517,517,0.176
240,42,51,517,517,0.176
241,43,51,517,517,0.157
242,44,51,517,517,0.137
243,44,51,517,517,0.137
244,46,51,517,517,0.098
245,0,51,517,517,0.000
246,0,51,517,517,0.000
247,0,51,517,517,0.000
248,0,51,517,517,0.000
249,0,51,517,517,0.000
250,0,51,517,517,0.000
251,0,51,517,517,0.000
252,0,51,517,517,0.000
253,0,51,517,517,0.000
254,0,51,517,517,0.000
255,0,51,517,517,0.000
256,0,51,517,517,0.000
257,0,51,517,517,0.000
258,48,51,517,517,0.059
259,48,51,517,517,0.059
260,48,51,517,517,0.059
261,48,51,517,517,0.059
262,47,51,517,517,0.078
263,46,51,517,517,0.098
264,45,51,517,517,0.118
265,44,51,517,517,0.137
266,44,51,517,517,0.137
267,44,51,517,517,0.137
268,44,51,517,517,0.137
269,43,51,517,517,0.157
270,42,51,517,517,0.176
271,42,51,517,517,0.176
272,42,51,517,517,0.176
273,42,51,517,517,0.176
274,43,51,517,517,0.157
275,43,50,518,518,0.140
276,44,50,518,518,0.120
277,46,50,518,518,0.080
278,0,50,518,518,0.000
279,0,51,517,517,0.000
280,0,51,517,517,0.000
281,0,51,517,517,0.000
282,0,51,517,517,0.000
283,0,51,517,517,0.000
284,0,51,517,517,0.000
285,0,51,517,517,0.000
286,0,51,517,517,0.000
287,0,51,517,517,0.000
288,0,51,517,517,0.000
289,0,51,517,517,0.000
290,0,51,517,517,0.000
291,0,51,517,517,0.000
292,0,51,517,517,0.000
293,0,51,517,517,0.000
294,0,51,517,517,0.000
295,48,51,517,517,0.059
296,46,50,518,518,0.080
297,44,50,518,518,0.120
298,43,50,518,518,0.140
299,43,51,517,517,0.157
300,42,51,517,517,0.176
301,40,51,517,517,0.216
302,39,51,518,518,0.235
303,39,50,518,518,0.220
304,39,51,518,518,0.235
305,39,51,518,518,0.235
306,39,51,518,518,0.235
307,39,51,518,518,0.235
308,39,51,518,518,0.235
309,39,50,518,518,0.220
310,40,51,517,517,0.216
311,41,51,517,517,0.196
312,0,51,517,517,0.000
313,0,51,517,517,0.000
314,0,50,518,518,0.000
315,0,50,518,518,0.000
316,0,51,518,518,0.000
317,48,51,518,518,0.059
318,47,51,518,518,0.078
319,46,50,519,519,0.080
320,45,50,519,519,0.100
321,44,50,519,519,0.120
322,42,50,519,519,0.160
323,42,50,519,519,0.160
324,42,51,519,519,0.176
325,42,51,519,519,0.176
326,42,51,519,519,0.176
327,42,51,519,519,0.176
328,42,50,520,520,0.160
329,43,50,520,520,0.140
330,43,50,520,520,0.140
331,44,50,520,520,0.120
332,46,51,520,520,0.098
333,46,51,520,520,0.098
334,47,51,520,520,0.078
335,47,51,520,520,0.078
336,47,51,520,520,0.078
337,47,50,521,521,0.060
338,0,50,521,521,0.000
339,0,52,520,520,0.000
340,0,51,521,521,0.000
341,0,50,521,521,0.000
342,0,51,521,521,0.000
343,0,51,521,521,0.000
344,0,51,521,521,0.000
345,0,51,521,521,0.000
346,0,51,521,521,0.000
347,0,51,521,521,0.000
348,0,51,521,521,0.000
349,0,51,521,521,0.000
350,0,51,521,521,0.000
351,47,50,522,522,0.060
352,47,51,522,522,0.078
353,47,51,522,522,0.078
354,47,51,522,522,0.078
355,47,51,522,522,0.078
356,47,51,522,522,0.078
357,47,51,522,522,0.078
358,47,51,522,522,0.078
359,46,50,523,523,0.080
360,46,50,523,523,0.080
361,46,50,523,523,0.080
362,46,50,523,523,0.080
363,46,51,523,523,0.098
364,46,51,523,523,0.098
365,46,51,523,523,0.098
366,45,50,524,524,0.100
367,46,50,524,524,0.080
368,47,50,524,524,0.060
369,0,51,524,524,0.000
370,0,51,524,524,0.000
371,0,51,524,524,0.000
372,0,51,524,524,0.000
373,41,51,524,524,0.196
374,41,51,524,524,0.196
375,40,51,524,524,0.216
376,38,50,525,525,0.240
377,37,51,525,525,0.275
378,36,51,525,525,0.294
379,34,50,526,526,0.320
380,33,51,526,526,0.353
381,31,51,526,526,0.392
382,29,50,527,527,0.420
383,25,51,527,527,0.510
384,24,51,527,527,0.529
385,21,51,527,527,0.588
386,19,50,528,528,0.620
387,19,51,528,528,0.627
388,3,51,528,528,0.941
389,1,51,528,528,0.980
390,1,51,528,528,0.980
391,1,50,529,529,0.980
392,1,50,529,529,0.980
393,1,50,529,529,0.980
394,40,51,529,529,0.216
395,41,51,529,529,0.196
396,46,51,529,529,0.098
397,47,51,529,529,0.078
398,48,51,529,529,0.059
399,48,51,529,529,0.059
400,48,51,529,529,0.059
401,0,51,529,529,0.000
402,0,51,529,529,0.000
403,0,51,529,529,0.000
404,0,51,529,529,0.000
405,0,51,529,529,0.000
406,0,51,529,529,0.000
407,0,51,529,529,0.000
408,0,51,529,529,0.000
409,0,50,530,530,0.000
410,0,50,530,530,0.000
411,0,50,530,530,0.000
412,0,50,530,530,0.000
413,0,50,530,530,0.000
414,0,50,530,530,0.000
415,0,50,530,530,0.000
416,0,50,530,530,0.000
417,0,50,530,530,0.000
418,0,50,530,530,0.000
419,0,51,530,530,0.000
420,0,51,530,530,0.000
421,0,51,530,530,0.000
422,0,51,530,530,0.000
423,0,51,530,530,0.000
424,0,51,531,531,0.000
425,0,51,531,531,0.000
426,0,51,532,532,0.000
427,0,51,532,532,0.000
428,0,51,532,532,0.000
429,0,51,532,532,0.000
430,0,51,532,532,0.000
431,0,50,533,533,0.000
432,47,50,533,533,0.060
433,46,50,533,533,0.080
434,46,50,533,533,0.080
435,46,50,533,533,0.080
436,46,51,533,533,0.098
437,46,51,533,533,0.098
438,46,50,533,533,0.080
439,46,51,533,533,0.098
440,46,51,533,533,0.098
441,46,51,533,533,0.098
442,46,50,533,533,0.080
443,48,51,533,533,0.059
444,48,50,533,533,0.040
445,48,51,533,533,0.059
446,47,50,533,533,0.060
447,46,51,533,533,0.098
448,44,51,533,533,0.137
449,44,51,533,533,0.137
450,44,51,533,533,0.137
451,44,51,533,533,0.137
452,44,51,533,533,0.137
453,44,51,533,533,0.137
454,44,51,533,533,0.137
455,44,50,533,533,0.120
456,0,51,533,533,0.000
457,0,51,533,533,0.000
458,0,51,533,533,0.000
459,48,51,533,533,0.059
460,47,50,533,533,0.060
461,41,51,533,533,0.196
462,40,51,533,533,0.216
463,40,50,533,533,0.200
464,41,51,533,533,0.196
465,42,51,533,533,0.176
466,42,51,533,533,0.176
467,43,51,533,533,0.157
468,44,51,533,533,0.137
469,44,51,533,533,0.137
470,45,50,533,533,0.100
471,46,51,533,533,0.098
472,47,51,533,533,0.078
473,48,51,533,533,0.059
474,48,51,533,533,0.059
475,0,50,533,533,0.000
476,0,50,533,533,0.000
477,0,51,533,533,0.000
478,0,51,533,533,0.000
479,48,51,533,533,0.059
480,48,51,533,533,0.059
481,0,51,533,533,0.000
482,0,51,533,533,0.000
483,0,51,533,533,0.000
484,0,51,533,533,0.000
485,0,51,533,533,0.000
486,0,51,533,533,0.000
487,0,51,533,533,0.000
488,0,51,533,533,0.000
489,0,51,533,533,0.000
490,0,51,533,533,0.000
491,0,51,533,533,0.000
492,0,51,533,533,0.000
493,0,51,533,533,0.000
494,0,51,532,532,0.000
495,0,51,532,532,0.000
496,0,51,532,532,0.000
497,0,51,532,532,0.000
498,0,51,532,532,0.000
499,0,51,532,532,0.000
500,0,51,531,531,0.000
501,0,51,530,530,0.000
502,0,50,530,530,0.000
503,0,50,530,530,0.000
504,0,51,530,530,0.000
505,0,53,530,530,0.000
506,0,51,532,532,0.000
507,0,51,532,532,0.000
508,0,51,532,532,0.000
509,0,51,532,532,0.000
510,0,51,532,532,0.000
511,0,51,532,532,0.000
512,0,51,532,532,0.000
513,0,51,532,532,0.000
514,0,50,532,532,0.000
515,0,50,532,532,0.000
516,0,50,532,532,0.000
517,0,50,532,532,0.000
518,0,50,532,532,0.000
519,0,50,532,532,0.000
520,0,50,532,532,0.000
521,0,50,532,532,0.000
522,0,50,532,532,0.000
523,0,50,532,532,0.000
524,0,50,532,532,0.000
525,0,50,532,532,0.000
526,0,50,532,532,0.000
527,0,50,532,532,0.000
528,0,51,532,532,0.000
529,0,51,532,532,0.000
530,0,51,533,533,0.000
531,0,51,532,532,0.000
532,0,51,532,532,0.000
533,0,50,532,532,0.000
534,0,51,531,531,0.000
535,0,52,530,530,0.000
536,0,51,530,530,0.000
537,0,50,530,530,0.000
538,0,50,530,530,0.000
539,0,50,530,530,0.000
540,0,50,530,530,0.000
541,0,50,530,530,0.000
542,0,51,529,529,0.000
543,0,51,528,528,0.000
544,0,50,528,528,0.000
545,0,51,527,527,0.000
546,0,51,527,527,0.000
547,0,51,527,527,0.000
548,0,51,527,527,0.000
549,0,50,528,528,0.000
550,0,50,528,528,0.000
551,0,52,527,527,0.000
552,0,52,526,526,0.000
553,0,51,526,526,0.000
554,47,51,526,526,0.078
555,47,51,526,526,0.078
556,46,50,527,527,0.080
557,46,50,527,527,0.080
558,46,50,527,527,0.080
559,46,50,527,527,0.080
560,45,50,527,527,0.100
561,44,50,527,527,0.120
562,45,51,526,526,0.118
563,45,51,526,526,0.118
564,45,50,526,526,0.100
565,45,50,526,526,0.100
566,45,50,526,526,0.100
567,46,50,526,526,0.080
568,0,51,525,525,0.000
569,0,51,525,525,0.000
570,0,51,525,525,0.000
571,0,51,525,525,0.000
572,0,51,525,525,0.000
573,0,51,525,525,0.000
574,0,51,525,525,0.000
575,0,51,525,525,0.000
576,47,50,525,525,0.060
577,46,50,525,525,0.080
578,46,50,525,525,0.080
579,46,50,525,525,0.080
580,45,50,525,525,0.100
581,44,50,525,525,0.120
582,44,50,525,525,0.120
583,43,51,525,525,0.157
584,38,51,525,525,0.255
585,36,50,526,526,0.280
586,36,50,526,526,0.280
587,35,50,526,526,0.300
588,35,50,526,526,0.300
589,46,50,526,526,0.080
590,0,50,526,526,0.000
591,0,50,526,526,0.000
592,0,50,526,526,0.000
593,0,50,526,526,0.000
594,0,50,526,526,0.000
595,0,51,526,526,0.000
596,0,50,526,526,0.000
597,0,50,526,526,0.000
598,0,50,526,526,0.000
599,0,50,526,526,0.000
600,0,50,526,526,0.000
601,0,50,526,526,0.000
602,0,50,526,526,0.000
603,0,50,526,526,0.000
604,0,50,526,526,0.000
605,0,50,526,526,0.000
606,0,50,526,526,0.000
607,0,51,525,525,0.000
608,0,51,525,525,0.000
609,1,51,525,525,0.980
610,1,51,525,525,0.980
611,1,50,526,526,0.980
612,1,50,526,526,0.980
613,1,50,526,526,0.980
614,1,50,526,526,0.980
615,2,51,525,525,0.961
616,2,52,524,524,0.962
617,1,51,524,524,0.980
618,1,50,524,524,0.980
619,2,51,523,523,0.961
620,2,52,522,522,0.962
621,2,51,522,522,0.961
622,2,51,522,522,0.961
623,2,51,523,523,0.961
624,0,51,524,524,0.000
625,0,52,524,524,0.000
626,0,51,525,525,0.000
627,0,50,526,526,0.000
628,0,50,526,526,0.000
629,0,50,526,526,0.000
630,0,50,526,526,0.000
631,26,50,526,526,0.480
632,25,51,526,526,0.510
633,24,51,526,526,0.529
634,23,51,526,526,0.549
635,23,51,526,526,0.549
636,23,50,526,526,0.540
637,23,50,526,526,0.540
638,23,50,526,526,0.540
639,23,51,526,526,0.549
640,23,51,526,526,0.549
641,23,51,526,526,0.549
642,22,50,527,527,0.560
643,23,50,527,527,0.540
644,24,50,527,527,0.520
645,25,51,527,527,0.510
646,40,50,528,528,0.200
647,41,50,528,528,0.180
648,41,51,528,528,0.196
649,41,50,528,528,0.180
650,41,50,528,528,0.180
651,41,50,528,528,0.180
652,41,51,528,528,0.196
653,41,51,528,528,0.196
654,41,51,528,528,0.196
655,41,51,528,528,0.196
656,41,51,528,528,0.196
657,40,51,528,528,0.216
658,39,51,528,528,0.235
659,39,51,528,528,0.235
660,39,51,528,528,0.235
661,39,51,528,528,0.235
662,39,51,528,528,0.235
663,40,51,528,528,0.216
664,42,51,528,528,0.176
665,41,50,529,529,0.180
666,41,50,529,529,0.180
667,40,50,529,529,0.200
668,39,50,529,529,0.220
669,38,50,529,529,0.240
670,38,50,529,529,0.240
671,39,51,528,528,0.235
672,39,51,528,528,0.235
673,39,50,528,528,0.220
674,38,50,528,528,0.240
675,36,50,528,528,0.280
676,35,51,528,528,0.314
677,34,51,528,528,0.333
678,33,50,529,529,0.340
679,32,50,529,529,0.360
680,32,50,529,529,0.360
681,32,50,529,529,0.360
682,32,50,529,529,0.360
683,32,50,529,529,0.360
684,32,50,529,529,0.360
685,32,50,529,529,0.360
686,33,51,529,529,0.353
687,34,51,529,529,0.333
688,34,51,529,529,0.333
689,34,51,529,529,0.333
690,34,51,529,529,0.333
691,34,51,529,529,0.333
692,35,51,529,529,0.314
693,35,50,530,530,0.300
694,37,51,529,529,0.275
695,38,51,529,529,0.255
696,38,51,529,529,0.255
697,38,50,530,530,0.240
698,40,50,530,530,0.200
699,41,50,530,530,0.180
700,42,50,530,530,0.160
701,43,50,530,530,0.140
702,44,51,530,530,0.137
703,45,51,530,530,0.118
704,45,51,530,530,0.118
705,45,51,530,530,0.118
706,45,50,530,530,0.100
707,45,50,530,530,0.100
708,45,50,530,530,0.100
709,45,51,530,530,0.118
710,45,51,530,530,0.118
711,46,50,530,530,0.080
712,47,50,530,530,0.060
713,47,50,530,530,0.060
714,47,51,530,530,0.078
715,47,51,530,530,0.078
716,47,50,530,530,0.060
717,47,50,530,530,0.060
718,47,50,530,530,0.060
719,48,50,530,530,0.040
720,0,51,530,530,0.000
721,0,51,530,530,0.000
722,0,51,530,530,0.000
723,0,51,530,530,0.000
724,0,51,530,530,0.000
725,0,50,530,530,0.000
726,0,50,530,530,0.000
727,0,50,530,530,0.000
728,0,50,530,530,0.000
729,0,50,530,530,0.000
730,0,50,530,530,0.000
731,0,50,530,530,0.000
732,0,50,530,530,0.000
733,48,50,530,530,0.040
734,47,50,530,530,0.060
735,11,50,530,530,0.780
736,10,50,530,530,0.800
737,10,51,530,530,0.804
738,10,51,530,530,0.804
739,10,51,530,530,0.804
740,11,50,530,530,0.780
741,11,50,530,530,0.780
742,12,50,530,530,0.760
743,0,50,530,530,0.000
744,0,50,530,530,0.000
745,0,50,530,530,0.000
746,0,50,530,530,0.000
747,0,50,530,530,0.000
748,0,50,530,530,0.000
749,0,50,530,530,0.000
750,0,50,530,530,0.000
751,0,50,530,530,0.000
752,0,50,530,530,0.000
753,0,50,530,530,0.000
754,0,50,530,530,0.000
755,0,50,530,530,0.000
756,0,51,530,530,0.000
757,48,51,530,530,0.059
758,47,51,530,530,0.078
759,47,51,530,530,0.078
760,46,51,530,530,0.098
761,45,50,530,530,0.100
762,44,50,530,530,0.120
763,39,51,530,530,0.235
764,38,51,530,530,0.255
765,38,50,531,531,0.240
766,38,50,531,531,0.240
767,38,50,531,531,0.240
768,38,50,531,531,0.240
769,38,50,531,531,0.240
770,39,50,531,531,0.220
771,40,50,531,531,0.200
772,41,51,530,530,0.196
773,41,50,530,530,0.180
774,41,51,530,530,0.196
775,41,53,530,530,0.226
776,39,52,532,532,0.250
777,38,52,533,533,0.269
778,0,51,534,534,0.000
779,0,51,535,535,0.000
780,0,51,536,536,0.000
781,0,51,536,536,0.000
782,0,51,537,537,0.000
783,26,51,537,537,0.490
784,23,51,537,537,0.549
785,23,51,537,537,0.549
786,23,52,536,536,0.558
787,23,51,536,536,0.549
788,25,52,535,535,0.519
789,26,51,535,535,0.490
790,28,51,534,534,0.451
791,0,51,534,534,0.000
792,0,51,533,533,0.000
793,0,53,531,531,0.000
794,0,52,530,530,0.000
795,0,51,530,530,0.000
796,0,50,530,530,0.000
797,0,50,530,530,0.000
798,0,51,529,529,0.000
799,0,52,528,528,0.000
800,0,51,528,528,0.000
801,0,50,528,528,0.000
802,0,50,528,528,0.000
803,0,50,528,528,0.000
804,0,51,528,528,0.000
805,0,51,528,528,0.000
806,0,51,529,529,0.000
807,0,51,529,529,0.000
808,0,50,530,530,0.000
809,0,51,530,530,0.000
810,0,50,530,530,0.000
811,0,52,528,528,0.000
812,0,51,528,528,0.000
813,0,50,528,528,0.000
814,0,50,528,528,0.000
815,0,50,528,528,0.000
816,0,51,528,528,0.000
817,0,51,528,528,0.000
818,0,51,528,528,0.000
819,0,51,528,528,0.000
820,0,51,528,528,0.000
821,0,51,528,528,0.000
822,0,50,529,529,0.000
823,0,51,528,528,0.000
824,48,51,528,528,0.059
825,47,51,528,528,0.078
826,45,51,528,528,0.118
827,43,51,528,528,0.157
828,41,51,528,528,0.196
829,40,51,528,528,0.216
830,39,50,528,528,0.220
831,36,50,528,528,0.280
832,33,51,528,528,0.353
833,32,51,528,528,0.373
834,31,51,528,528,0.392
835,31,51,528,528,0.392
836,32,51,528,528,0.373
837,33,51,528,528,0.353
838,34,51,528,528,0.333
839,35,51,528,528,0.314
840,35,51,528,528,0.314
841,37,50,528,528,0.260
842,0,50,528,528,0.000
843,0,51,527,527,0.000
844,0,51,527,527,0.000
845,0,50,527,527,0.000
846,0,51,527,527,0.000
847,0,51,527,527,0.000
848,0,50,528,528,0.000
849,0,50,528,528,0.000
850,0,50,528,528,0.000
851,0,50,528,528,0.000
852,0,50,528,528,0.000
853,0,50,528,528,0.000
854,0,50,528,528,0.000
855,0,50,528,528,0.000
856,0,50,528,528,0.000
857,0,50,528,528,0.000
858,0,50,528,528,0.000
859,0,50,528,528,0.000
860,0,50,528,528,0.000
861,0,50,528,528,0.000
862,0,50,528,528,0.000
863,0,50,528,528,0.000
864,0,50,528,528,0.000
865,0,50,528,528,0.000
866,0,50,528,528,0.000
867,0,50,528,528,0.000
868,0,51,527,527,0.000
869,0,51,527,527,0.000
870,0,51,527,527,0.000
871,0,51,527,527,0.000
872,0,51,527,527,0.000
873,0,51,527,527,0.000
874,0,51,527,527,0.000
875,0,51,527,527,0.000
876,0,51,527,527,0.000
877,0,51,527,527,0.000
878,0,51,527,527,0.000
879,0,51,527,527,0.000
880,0,51,527,527,0.000
881,0,51,527,527,0.000
882,0,51,527,527,0.000
883,0,51,527,527,0.000
884,0,51,527,527,0.000
885,0,51,527,527,0.000
886,0,51,527,527,0.000
887,0,51,527,527,0.000
888,0,51,527,527,0.000
889,0,51,527,527,0.000
890,0,50,527,527,0.000
891,0,50,527,527,0.000
892,0,50,527,527,0.000
893,0,50,527,527,0.000
894,0,50,527,527,0.000
895,0,50,527,527,0.000
896,0,50,527,527,0.000
897,0,52,526,526,0.000
898,0,52,526,526,0.000
899,0,52,526,526,0.000
900,0,52,526,526,0.000
901,0,52,526,526,0.000
902,0,51,526,526,0.000
903,0,50,526,526,0.000
904,0,51,526,526,0.000
905,46,50,527,527,0.080
906,46,50,527,527,0.080
907,47,51,526,526,0.078
908,48,51,526,526,0.059
909,0,50,526,526,0.000
910,0,50,526,526,0.000
911,0,51,525,525,0.000
912,0,51,525,525,0.000
913,46,50,525,525,0.080
914,46,50,525,525,0.080
915,45,50,525,525,0.100
916,44,50,525,525,0.120
917,43,50,525,525,0.140
918,42,50,525,525,0.160
919,41,50,525,525,0.180
920,40,50,525,525,0.200
921,40,51,525,525,0.216
922,40,51,525,525,0.216
923,40,51,525,525,0.216
924,39,50,526,526,0.220
925,39,50,526,526,0.220
926,39,50,526,526,0.220
927,40,51,525,525,0.216
928,40,51,525,525,0.216
929,40,51,525,525,0.216
930,40,50,526,526,0.200
931,41,51,525,525,0.196
932,42,51,525,525,0.176
933,42,51,525,525,0.176
934,43,50,525,525,0.140
935,44,51,525,525,0.137
936,44,51,525,525,0.137
937,44,50,526,526,0.120
938,44,50,526,526,0.120
939,44,50,526,526,0.120
940,45,50,526,526,0.100
941,45,50,526,526,0.100
942,46,50,526,526,0.080
943,0,50,526,526,0.000
944,0,50,526,526,0.000
945,0,50,526,526,0.000
946,0,50,526,526,0.000
947,0,50,526,526,0.000
948,0,50,526,526,0.000
949,0,50,526,526,0.000
950,0,50,526,526,0.000
951,0,51,525,525,0.000
952,0,50,525,525,0.000
953,0,50,525,525,0.000
954,0,50,525,525,0.000
955,0,50,525,525,0.000
956,0,50,525,525,0.000
957,0,50,525,525,0.000
958,0,51,525,525,0.000
959,0,50,526,526,0.000
960,0,51,525,525,0.000
961,0,50,525,525,0.000
962,47,50,525,525,0.060
963,47,50,525,525,0.060
964,46,50,525,525,0.080
965,46,51,525,525,0.098
966,46,51,525,525,0.098
967,46,50,526,526,0.080
968,47,50,526,526,0.060
969,47,50,526,526,0.060
970,48,50,526,526,0.040
971,0,51,526,526,0.000
972,0,51,526,526,0.000
973,0,51,526,526,0.000
974,0,50,526,526,0.000
975,0,50,526,526,0.000
976,0,51,525,525,0.000
977,0,51,525,525,0.000
978,0,50,525,525,0.000
979,0,51,525,525,0.000
980,0,51,525,525,0.000
981,0,51,525,525,0.000
982,0,51,525,525,0.000
983,0,51,525,525,0.000
984,0,51,525,525,0.000
985,0,50,525,525,0.000
986,0,50,525,525,0.000
987,0,51,525,525,0.000
988,0,51,525,525,0.000
